location,cause,year,val
Myanmar,Unintentional injuries,2019,1901.528576
Myanmar,Unintentional injuries,2020,1867.849388
Myanmar,Unintentional injuries,2021,1803.881329
Namibia,Cardiovascular diseases,2017,3871.845812
Namibia,Cardiovascular diseases,2018,3912.356115
Namibia,Cardiovascular diseases,2019,3933.19628
Namibia,Cardiovascular diseases,2020,3950.816697
Namibia,Cardiovascular diseases,2021,3921.501052
Namibia,Chronic respiratory diseases,2017,1086.465482
Namibia,Chronic respiratory diseases,2018,1089.875638
Namibia,Chronic respiratory diseases,2019,1088.685385
Namibia,Chronic respiratory diseases,2020,1087.825473
Namibia,Chronic respiratory diseases,2021,1078.268034
Namibia,Diabetes and kidney diseases,2017,1441.466792
Namibia,Diabetes and kidney diseases,2018,1473.641541
Namibia,Diabetes and kidney diseases,2019,1499.733335
Namibia,Diabetes and kidney diseases,2020,1521.141261
Namibia,Diabetes and kidney diseases,2021,1525.299026
Namibia,Digestive diseases,2017,1211.301047
Namibia,Digestive diseases,2018,1214.588314
Namibia,Digestive diseases,2019,1212.181826
Namibia,Digestive diseases,2020,1210.580283
Namibia,Digestive diseases,2021,1197.937652
Namibia,Enteric infections,2017,2585.73746
Namibia,Enteric infections,2018,2492.66037
Namibia,Enteric infections,2019,2409.22158
Namibia,Enteric infections,2020,2338.766177
Namibia,Enteric infections,2021,2259.788342
Namibia,HIV/AIDS and sexually transmitted infections,2017,9804.157786
Namibia,HIV/AIDS and sexually transmitted infections,2018,9160.530891
Namibia,HIV/AIDS and sexually transmitted infections,2019,8314.37838
Namibia,HIV/AIDS and sexually transmitted infections,2020,7558.806037
Namibia,HIV/AIDS and sexually transmitted infections,2021,6924.129705
Namibia,Maternal and neonatal disorders,2017,3848.972514
Namibia,Maternal and neonatal disorders,2018,3731.544127
Namibia,Maternal and neonatal disorders,2019,3607.742043
Namibia,Maternal and neonatal disorders,2020,3421.588639
Namibia,Maternal and neonatal disorders,2021,3332.599524
Namibia,Mental disorders,2017,1579.754277
Namibia,Mental disorders,2018,1588.869128
Namibia,Mental disorders,2019,1598.589466
Namibia,Mental disorders,2020,1718.709227
Namibia,Mental disorders,2021,1958.73091
Namibia,Musculoskeletal disorders,2017,1202.212605
Namibia,Musculoskeletal disorders,2018,1220.627287
Namibia,Musculoskeletal disorders,2019,1238.218059
Namibia,Musculoskeletal disorders,2020,1254.429196
Namibia,Musculoskeletal disorders,2021,1259.82286
Namibia,Neglected tropical diseases and malaria,2017,777.7012151
Namibia,Neglected tropical diseases and malaria,2018,663.0095455
Namibia,Neglected tropical diseases and malaria,2019,557.6847562
Namibia,Neglected tropical diseases and malaria,2020,428.4242412
Namibia,Neglected tropical diseases and malaria,2021,429.853182
Namibia,Neoplasms,2017,1910.477248
Namibia,Neoplasms,2018,1937.688482
Namibia,Neoplasms,2019,1956.955423
Namibia,Neoplasms,2020,1975.251784
Namibia,Neoplasms,2021,1974.255477
Namibia,Neurological disorders,2017,1007.055409
Namibia,Neurological disorders,2018,1012.708554
Namibia,Neurological disorders,2019,1019.356828
Namibia,Neurological disorders,2020,1023.095454
Namibia,Neurological disorders,2021,1020.344766
Namibia,Nutritional deficiencies,2017,834.5802194
Namibia,Nutritional deficiencies,2018,811.2139234
Namibia,Nutritional deficiencies,2019,789.1797248
Namibia,Nutritional deficiencies,2020,775.5658644
Namibia,Nutritional deficiencies,2021,750.6537027
Namibia,Other infectious diseases,2017,721.1457347
Namibia,Other infectious diseases,2018,690.8220629
Namibia,Other infectious diseases,2019,670.3880691
Namibia,Other infectious diseases,2020,532.0016553
Namibia,Other infectious diseases,2021,521.512775
Namibia,Other non-communicable diseases,2017,1782.032606
Namibia,Other non-communicable diseases,2018,1776.777512
Namibia,Other non-communicable diseases,2019,1767.882317
Namibia,Other non-communicable diseases,2020,1751.561645
Namibia,Other non-communicable diseases,2021,1737.96266
Namibia,Respiratory infections and tuberculosis,2017,4595.489375
Namibia,Respiratory infections and tuberculosis,2018,4491.879433
Namibia,Respiratory infections and tuberculosis,2019,4379.278947
Namibia,Respiratory infections and tuberculosis,2020,5883.605325
Namibia,Respiratory infections and tuberculosis,2021,11774.74678
Namibia,Self-harm and interpersonal violence,2017,1740.196714
Namibia,Self-harm and interpersonal violence,2018,1729.567699
Namibia,Self-harm and interpersonal violence,2019,1718.052021
Namibia,Self-harm and interpersonal violence,2020,1690.352792
Namibia,Self-harm and interpersonal violence,2021,1669.593741
Namibia,Sense organ diseases,2017,553.0775008
Namibia,Sense organ diseases,2018,557.5954026
Namibia,Sense organ diseases,2019,562.8416319
Namibia,Sense organ diseases,2020,567.2871281
Namibia,Sense organ diseases,2021,566.9378843
Namibia,Skin and subcutaneous diseases,2017,446.2269916
Namibia,Skin and subcutaneous diseases,2018,446.2810442
Namibia,Skin and subcutaneous diseases,2019,446.4568286
Namibia,Skin and subcutaneous diseases,2020,446.3423852
Namibia,Skin and subcutaneous diseases,2021,446.0464015
Namibia,Substance use disorders,2017,323.4061215
Namibia,Substance use disorders,2018,329.737172
Namibia,Substance use disorders,2019,333.4032629
Namibia,Substance use disorders,2020,329.4650205
Namibia,Substance use disorders,2021,332.9050522
Namibia,Transport injuries,2017,1682.101322
Namibia,Transport injuries,2018,1685.065997
Namibia,Transport injuries,2019,1668.670689
Namibia,Transport injuries,2020,1653.196739
Namibia,Transport injuries,2021,1625.255157
Namibia,Unintentional injuries,2017,1312.563698
Namibia,Unintentional injuries,2018,1306.384465
Namibia,Unintentional injuries,2019,1293.542588
Namibia,Unintentional injuries,2020,1282.321411
Namibia,Unintentional injuries,2021,1258.269732
Nauru,Cardiovascular diseases,2017,11971.87591
Nauru,Cardiovascular diseases,2018,11797.84091
Nauru,Cardiovascular diseases,2019,11657.8899
Nauru,Cardiovascular diseases,2020,11573.03426
Nauru,Cardiovascular diseases,2021,11518.66886
Nauru,Chronic respiratory diseases,2017,1389.914829
Nauru,Chronic respiratory diseases,2018,1366.820085
Nauru,Chronic respiratory diseases,2019,1350.018782
Nauru,Chronic respiratory diseases,2020,1337.580064
Nauru,Chronic respiratory diseases,2021,1327.828201
Nauru,Diabetes and kidney diseases,2017,3934.823043
Nauru,Diabetes and kidney diseases,2018,3988.292809
Nauru,Diabetes and kidney diseases,2019,4033.799639
Nauru,Diabetes and kidney diseases,2020,4074.618216
Nauru,Diabetes and kidney diseases,2021,4120.299544
Nauru,Digestive diseases,2017,1236.221617
Nauru,Digestive diseases,2018,1216.192773
Nauru,Digestive diseases,2019,1201.705758
Nauru,Digestive diseases,2020,1189.968217
Nauru,Digestive diseases,2021,1180.177342
Nauru,Enteric infections,2017,487.3057302
Nauru,Enteric infections,2018,465.1563672
Nauru,Enteric infections,2019,450.1574274
Nauru,Enteric infections,2020,435.0219372
Nauru,Enteric infections,2021,422.0188369
Nauru,HIV/AIDS and sexually transmitted infections,2017,509.7127541
Nauru,HIV/AIDS and sexually transmitted infections,2018,513.7562798
Nauru,HIV/AIDS and sexually transmitted infections,2019,520.7351724
Nauru,HIV/AIDS and sexually transmitted infections,2020,498.3745033
Nauru,HIV/AIDS and sexually transmitted infections,2021,451.2228696
Nauru,Maternal and neonatal disorders,2017,2932.090665
Nauru,Maternal and neonatal disorders,2018,2829.539613
Nauru,Maternal and neonatal disorders,2019,2736.598678
Nauru,Maternal and neonatal disorders,2020,2647.843623
Nauru,Maternal and neonatal disorders,2021,2584.158226
Nauru,Mental disorders,2017,1434.743075
Nauru,Mental disorders,2018,1438.945716
Nauru,Mental disorders,2019,1444.339666
Nauru,Mental disorders,2020,1474.285665
Nauru,Mental disorders,2021,1565.232125
Nauru,Musculoskeletal disorders,2017,1214.395853
Nauru,Musculoskeletal disorders,2018,1222.931162
Nauru,Musculoskeletal disorders,2019,1231.115118
Nauru,Musculoskeletal disorders,2020,1238.826399
Nauru,Musculoskeletal disorders,2021,1244.846773
Nauru,Neglected tropical diseases and malaria,2017,99.36938698
Nauru,Neglected tropical diseases and malaria,2018,97.51910086
Nauru,Neglected tropical diseases and malaria,2019,95.96059518
Nauru,Neglected tropical diseases and malaria,2020,94.30893023
Nauru,Neglected tropical diseases and malaria,2021,92.16733733
Nauru,Neoplasms,2017,2950.105694
Nauru,Neoplasms,2018,2952.510558
Nauru,Neoplasms,2019,2958.329778
Nauru,Neoplasms,2020,2964.957194
Nauru,Neoplasms,2021,2974.657728
Nauru,Neurological disorders,2017,995.3458776
Nauru,Neurological disorders,2018,1000.97275
Nauru,Neurological disorders,2019,1004.938007
Nauru,Neurological disorders,2020,999.2071576
Nauru,Neurological disorders,2021,1006.07244
Nauru,Nutritional deficiencies,2017,682.1466769
Nauru,Nutritional deficiencies,2018,659.2056924
Nauru,Nutritional deficiencies,2019,642.6581001
Nauru,Nutritional deficiencies,2020,626.374604
Nauru,Nutritional deficiencies,2021,608.1652995
Nauru,Other infectious diseases,2017,574.6009001
Nauru,Other infectious diseases,2018,538.2853028
Nauru,Other infectious diseases,2019,401.8684002
Nauru,Other infectious diseases,2020,368.7951206
Nauru,Other infectious diseases,2021,349.4800432
Nauru,Other non-communicable diseases,2017,2130.269187
Nauru,Other non-communicable diseases,2018,2090.258029
Nauru,Other non-communicable diseases,2019,2064.956538
Nauru,Other non-communicable diseases,2020,2030.471047
Nauru,Other non-communicable diseases,2021,2003.023286
Nauru,Respiratory infections and tuberculosis,2017,4060.327434
Nauru,Respiratory infections and tuberculosis,2018,3846.820977
Nauru,Respiratory infections and tuberculosis,2019,3697.017373
Nauru,Respiratory infections and tuberculosis,2020,3558.133986
Nauru,Respiratory infections and tuberculosis,2021,3461.260257
Nauru,Self-harm and interpersonal violence,2017,2155.680612
Nauru,Self-harm and interpersonal violence,2018,2114.679966
Nauru,Self-harm and interpersonal violence,2019,2095.488915
Nauru,Self-harm and interpersonal violence,2020,2078.944626
Nauru,Self-harm and interpersonal violence,2021,2063.149221
Nauru,Sense organ diseases,2017,521.1558144
Nauru,Sense organ diseases,2018,521.7551361
Nauru,Sense organ diseases,2019,523.4488978
Nauru,Sense organ diseases,2020,525.2189555
Nauru,Sense organ diseases,2021,532.2696801
Nauru,Skin and subcutaneous diseases,2017,698.7880088
Nauru,Skin and subcutaneous diseases,2018,701.0049836
Nauru,Skin and subcutaneous diseases,2019,703.0933158
Nauru,Skin and subcutaneous diseases,2020,704.5342622
Nauru,Skin and subcutaneous diseases,2021,705.9620831
Nauru,Substance use disorders,2017,216.9871524
Nauru,Substance use disorders,2018,217.2155555
Nauru,Substance use disorders,2019,217.9192738
Nauru,Substance use disorders,2020,219.5474522
Nauru,Substance use disorders,2021,219.3961442
Nauru,Transport injuries,2017,2243.115519
Nauru,Transport injuries,2018,2226.928326
Nauru,Transport injuries,2019,2197.417111
Nauru,Transport injuries,2020,2168.555659
Nauru,Transport injuries,2021,2146.516157
Nauru,Unintentional injuries,2017,1874.29861
Nauru,Unintentional injuries,2018,1830.049768
Nauru,Unintentional injuries,2019,1799.616014
Nauru,Unintentional injuries,2020,1766.180958
Nauru,Unintentional injuries,2021,1739.798925
Nepal,Cardiovascular diseases,2017,4338.398138
Nepal,Cardiovascular diseases,2018,4379.842274
Nepal,Cardiovascular diseases,2019,4411.260452
Nepal,Cardiovascular diseases,2020,4454.456643
Nepal,Cardiovascular diseases,2021,4461.62884
Nepal,Chronic respiratory diseases,2017,2569.114419
Nepal,Chronic respiratory diseases,2018,2583.261892
Nepal,Chronic respiratory diseases,2019,2594.97041
Nepal,Chronic respiratory diseases,2020,2603.099285
Nepal,Chronic respiratory diseases,2021,2608.255393
Nepal,Diabetes and kidney diseases,2017,1330.391711
Nepal,Diabetes and kidney diseases,2018,1379.232494
Nepal,Diabetes and kidney diseases,2019,1419.97273
Nepal,Diabetes and kidney diseases,2020,1450.46124
Nepal,Diabetes and kidney diseases,2021,1485.310552
Nepal,Digestive diseases,2017,1400.306773
Nepal,Digestive diseases,2018,1391.179277
Nepal,Digestive diseases,2019,1386.326066
Nepal,Digestive diseases,2020,1380.607873
Nepal,Digestive diseases,2021,1363.890791
Nepal,Enteric infections,2017,1150.829806
Nepal,Enteric infections,2018,1055.986368
Nepal,Enteric infections,2019,996.9902733
Nepal,Enteric infections,2020,912.7727444
Nepal,Enteric infections,2021,858.3254049
Nepal,HIV/AIDS and sexually transmitted infections,2017,361.6333946
Nepal,HIV/AIDS and sexually transmitted infections,2018,331.608635
Nepal,HIV/AIDS and sexually transmitted infections,2019,309.5555166
Nepal,HIV/AIDS and sexually transmitted infections,2020,287.9651141
Nepal,HIV/AIDS and sexually transmitted infections,2021,262.2475279
Nepal,Maternal and neonatal disorders,2017,4245.305775
Nepal,Maternal and neonatal disorders,2018,4068.543162
Nepal,Maternal and neonatal disorders,2019,3900.158669
Nepal,Maternal and neonatal disorders,2020,3718.07583
Nepal,Maternal and neonatal disorders,2021,3578.450518
Nepal,Mental disorders,2017,1825.075567
Nepal,Mental disorders,2018,1840.779555
Nepal,Mental disorders,2019,1855.397992
Nepal,Mental disorders,2020,2108.054151
Nepal,Mental disorders,2021,2140.297964
Nepal,Musculoskeletal disorders,2017,1968.639166
Nepal,Musculoskeletal disorders,2018,1965.078944
Nepal,Musculoskeletal disorders,2019,1974.889277
Nepal,Musculoskeletal disorders,2020,1995.689547
Nepal,Musculoskeletal disorders,2021,2011.218937
Nepal,Neglected tropical diseases and malaria,2017,354.5335196
Nepal,Neglected tropical diseases and malaria,2018,333.1395306
Nepal,Neglected tropical diseases and malaria,2019,320.7487853
Nepal,Neglected tropical diseases and malaria,2020,312.7340638
Nepal,Neglected tropical diseases and malaria,2021,308.0028725
Nepal,Neoplasms,2017,1508.726889
Nepal,Neoplasms,2018,1524.288051
Nepal,Neoplasms,2019,1541.876142
Nepal,Neoplasms,2020,1561.8169
Nepal,Neoplasms,2021,1568.729027
Nepal,Neurological disorders,2017,1153.151798
Nepal,Neurological disorders,2018,1150.958482
Nepal,Neurological disorders,2019,1153.498397
Nepal,Neurological disorders,2020,1158.162866
Nepal,Neurological disorders,2021,1161.594393
Nepal,Nutritional deficiencies,2017,922.8927826
Nepal,Nutritional deficiencies,2018,898.60276
Nepal,Nutritional deficiencies,2019,878.895704
Nepal,Nutritional deficiencies,2020,856.4531997
Nepal,Nutritional deficiencies,2021,836.4464685
Nepal,Other infectious diseases,2017,937.3149879
Nepal,Other infectious diseases,2018,973.3513418
Nepal,Other infectious diseases,2019,907.5188926
Nepal,Other infectious diseases,2020,785.2910756
Nepal,Other infectious diseases,2021,646.9109355
Nepal,Other non-communicable diseases,2017,1283.574896
Nepal,Other non-communicable diseases,2018,1270.966613
Nepal,Other non-communicable diseases,2019,1264.016159
Nepal,Other non-communicable diseases,2020,1250.032556
Nepal,Other non-communicable diseases,2021,1238.16008
Nepal,Respiratory infections and tuberculosis,2017,2517.289132
Nepal,Respiratory infections and tuberculosis,2018,2378.454907
Nepal,Respiratory infections and tuberculosis,2019,2268.614256
Nepal,Respiratory infections and tuberculosis,2020,4127.792802
Nepal,Respiratory infections and tuberculosis,2021,5959.805169
Nepal,Self-harm and interpersonal violence,2017,943.418738
Nepal,Self-harm and interpersonal violence,2018,928.3158114
Nepal,Self-harm and interpersonal violence,2019,918.5757835
Nepal,Self-harm and interpersonal violence,2020,914.0849967
Nepal,Self-harm and interpersonal violence,2021,907.1863776
Nepal,Sense organ diseases,2017,854.9923072
Nepal,Sense organ diseases,2018,863.6180607
Nepal,Sense organ diseases,2019,872.3228436
Nepal,Sense organ diseases,2020,885.4332534
Nepal,Sense organ diseases,2021,889.9003214
Nepal,Skin and subcutaneous diseases,2017,481.8481438
Nepal,Skin and subcutaneous diseases,2018,480.6678304
Nepal,Skin and subcutaneous diseases,2019,479.5409996
Nepal,Skin and subcutaneous diseases,2020,476.9367827
Nepal,Skin and subcutaneous diseases,2021,476.1425544
Nepal,Substance use disorders,2017,194.3022002
Nepal,Substance use disorders,2018,196.0656917
Nepal,Substance use disorders,2019,197.4562757
Nepal,Substance use disorders,2020,195.6592419
Nepal,Substance use disorders,2021,196.5925585
Nepal,Transport injuries,2017,433.8644804
Nepal,Transport injuries,2018,424.2266864
Nepal,Transport injuries,2019,412.0530972
Nepal,Transport injuries,2020,405.4604965
Nepal,Transport injuries,2021,406.297738
Nepal,Unintentional injuries,2017,1571.953017
Nepal,Unintentional injuries,2018,1521.823986
Nepal,Unintentional injuries,2019,1525.300261
Nepal,Unintentional injuries,2020,1570.468807
Nepal,Unintentional injuries,2021,1520.950659
Netherlands,Cardiovascular diseases,2017,3853.987919
Netherlands,Cardiovascular diseases,2018,3845.623797
Netherlands,Cardiovascular diseases,2019,3816.289186
Netherlands,Cardiovascular diseases,2020,3828.812159
Netherlands,Cardiovascular diseases,2021,3836.922546
Netherlands,Chronic respiratory diseases,2017,1531.525055
Netherlands,Chronic respiratory diseases,2018,1545.346912
Netherlands,Chronic respiratory diseases,2019,1552.612265
Netherlands,Chronic respiratory diseases,2020,1545.518622
Netherlands,Chronic respiratory diseases,2021,1540.528313
Netherlands,Diabetes and kidney diseases,2017,1200.020972
Netherlands,Diabetes and kidney diseases,2018,1219.240978
Netherlands,Diabetes and kidney diseases,2019,1235.756315
Netherlands,Diabetes and kidney diseases,2020,1252.051402
Netherlands,Diabetes and kidney diseases,2021,1282.116831
Netherlands,Digestive diseases,2017,845.8371957
Netherlands,Digestive diseases,2018,860.745285
Netherlands,Digestive diseases,2019,854.9549613
Netherlands,Digestive diseases,2020,846.4213162
Netherlands,Digestive diseases,2021,847.7468037
Netherlands,Enteric infections,2017,160.6501474
Netherlands,Enteric infections,2018,150.4257395
Netherlands,Enteric infections,2019,143.6302733
Netherlands,Enteric infections,2020,142.6668911
Netherlands,Enteric infections,2021,140.6077082
Netherlands,HIV/AIDS and sexually transmitted infections,2017,32.23536291
Netherlands,HIV/AIDS and sexually transmitted infections,2018,33.59547107
Netherlands,HIV/AIDS and sexually transmitted infections,2019,31.97073864
Netherlands,HIV/AIDS and sexually transmitted infections,2020,31.39056951
Netherlands,HIV/AIDS and sexually transmitted infections,2021,30.75057168
Netherlands,Maternal and neonatal disorders,2017,325.1463691
Netherlands,Maternal and neonatal disorders,2018,317.1923047
Netherlands,Maternal and neonatal disorders,2019,323.2184383
Netherlands,Maternal and neonatal disorders,2020,315.0016258
Netherlands,Maternal and neonatal disorders,2021,308.8708314
Netherlands,Mental disorders,2017,2436.224862
Netherlands,Mental disorders,2018,2442.20378
Netherlands,Mental disorders,2019,2445.089921
Netherlands,Mental disorders,2020,2729.148811
Netherlands,Mental disorders,2021,2721.663437
Netherlands,Musculoskeletal disorders,2017,2746.070309
Netherlands,Musculoskeletal disorders,2018,2752.731401
Netherlands,Musculoskeletal disorders,2019,2763.272007
Netherlands,Musculoskeletal disorders,2020,2782.238612
Netherlands,Musculoskeletal disorders,2021,2796.371341
Netherlands,Neglected tropical diseases and malaria,2017,5.088985229
Netherlands,Neglected tropical diseases and malaria,2018,5.500561193
Netherlands,Neglected tropical diseases and malaria,2019,5.075696645
Netherlands,Neglected tropical diseases and malaria,2020,5.041824066
Netherlands,Neglected tropical diseases and malaria,2021,5.049950783
Netherlands,Neoplasms,2017,6216.17603
Netherlands,Neoplasms,2018,6194.832928
Netherlands,Neoplasms,2019,6142.743078
Netherlands,Neoplasms,2020,5962.136162
Netherlands,Neoplasms,2021,5995.476727
Netherlands,Neurological disorders,2017,2412.439766
Netherlands,Neurological disorders,2018,2437.041943
Netherlands,Neurological disorders,2019,2454.049406
Netherlands,Neurological disorders,2020,2464.098577
Netherlands,Neurological disorders,2021,2483.739915
Netherlands,Nutritional deficiencies,2017,152.7749467
Netherlands,Nutritional deficiencies,2018,150.754632
Netherlands,Nutritional deficiencies,2019,147.6448917
Netherlands,Nutritional deficiencies,2020,144.57051
Netherlands,Nutritional deficiencies,2021,143.1610687
Netherlands,Other infectious diseases,2017,70.65935126
Netherlands,Other infectious diseases,2018,72.89585834
Netherlands,Other infectious diseases,2019,72.85742329
Netherlands,Other infectious diseases,2020,71.10878797
Netherlands,Other infectious diseases,2021,70.82336279
Netherlands,Other non-communicable diseases,2017,1651.944901
Netherlands,Other non-communicable diseases,2018,1662.657498
Netherlands,Other non-communicable diseases,2019,1668.762397
Netherlands,Other non-communicable diseases,2020,1661.950999
Netherlands,Other non-communicable diseases,2021,1663.030301
Netherlands,Respiratory infections and tuberculosis,2017,503.3208053
Netherlands,Respiratory infections and tuberculosis,2018,553.5437673
Netherlands,Respiratory infections and tuberculosis,2019,551.0267733
Netherlands,Respiratory infections and tuberculosis,2020,1891.379258
Netherlands,Respiratory infections and tuberculosis,2021,1802.236432
Netherlands,Self-harm and interpersonal violence,2017,559.2449612
Netherlands,Self-harm and interpersonal violence,2018,541.8940743
Netherlands,Self-harm and interpersonal violence,2019,534.4916801
Netherlands,Self-harm and interpersonal violence,2020,495.7737088
Netherlands,Self-harm and interpersonal violence,2021,493.2230542
Netherlands,Sense organ diseases,2017,771.1033276
Netherlands,Sense organ diseases,2018,777.3175159
Netherlands,Sense organ diseases,2019,785.9469394
Netherlands,Sense organ diseases,2020,797.4972014
Netherlands,Sense organ diseases,2021,803.8170422
Netherlands,Skin and subcutaneous diseases,2017,662.2657374
Netherlands,Skin and subcutaneous diseases,2018,666.6539129
Netherlands,Skin and subcutaneous diseases,2019,668.8278264
Netherlands,Skin and subcutaneous diseases,2020,672.6550931
Netherlands,Skin and subcutaneous diseases,2021,669.2658472
Netherlands,Substance use disorders,2017,416.0243382
Netherlands,Substance use disorders,2018,426.4087835
Netherlands,Substance use disorders,2019,430.8480424
Netherlands,Substance use disorders,2020,425.1147286
Netherlands,Substance use disorders,2021,424.3117239
Netherlands,Transport injuries,2017,255.0970095
Netherlands,Transport injuries,2018,254.3160817
Netherlands,Transport injuries,2019,250.0281251
Netherlands,Transport injuries,2020,239.7644434
Netherlands,Transport injuries,2021,239.7964403
Netherlands,Unintentional injuries,2017,1402.124858
Netherlands,Unintentional injuries,2018,1471.251207
Netherlands,Unintentional injuries,2019,1569.467505
Netherlands,Unintentional injuries,2020,1584.334865
Netherlands,Unintentional injuries,2021,1516.271801
New Zealand,Cardiovascular diseases,2017,3741.49086
New Zealand,Cardiovascular diseases,2018,3703.810274
New Zealand,Cardiovascular diseases,2019,3702.417687
New Zealand,Cardiovascular diseases,2020,3535.107759
New Zealand,Cardiovascular diseases,2021,3630.098821
New Zealand,Chronic respiratory diseases,2017,1217.974004
New Zealand,Chronic respiratory diseases,2018,1217.891541
New Zealand,Chronic respiratory diseases,2019,1221.175885
New Zealand,Chronic respiratory diseases,2020,1178.48589
New Zealand,Chronic respiratory diseases,2021,1189.894919
New Zealand,Diabetes and kidney diseases,2017,1074.566615
New Zealand,Diabetes and kidney diseases,2018,1094.849529
New Zealand,Diabetes and kidney diseases,2019,1122.938993
New Zealand,Diabetes and kidney diseases,2020,1116.478645
New Zealand,Diabetes and kidney diseases,2021,1155.897597
New Zealand,Digestive diseases,2017,652.127598
New Zealand,Digestive diseases,2018,644.4793913
New Zealand,Digestive diseases,2019,643.5854994
New Zealand,Digestive diseases,2020,628.2942357
New Zealand,Digestive diseases,2021,638.2122013
New Zealand,Enteric infections,2017,61.95163539
New Zealand,Enteric infections,2018,57.92976518
New Zealand,Enteric infections,2019,56.28538062
New Zealand,Enteric infections,2020,52.96954492
New Zealand,Enteric infections,2021,53.44345456
New Zealand,HIV/AIDS and sexually transmitted infections,2017,24.82735189
New Zealand,HIV/AIDS and sexually transmitted infections,2018,24.28574298
New Zealand,HIV/AIDS and sexually transmitted infections,2019,24.11661059
New Zealand,HIV/AIDS and sexually transmitted infections,2020,23.99551524
New Zealand,HIV/AIDS and sexually transmitted infections,2021,23.86011422
New Zealand,Maternal and neonatal disorders,2017,384.1964738
New Zealand,Maternal and neonatal disorders,2018,355.9589587
New Zealand,Maternal and neonatal disorders,2019,372.5755602
New Zealand,Maternal and neonatal disorders,2020,345.2753915
New Zealand,Maternal and neonatal disorders,2021,358.214336
New Zealand,Mental disorders,2017,2694.736552
New Zealand,Mental disorders,2018,2698.330557
New Zealand,Mental disorders,2019,2700.581444
New Zealand,Mental disorders,2020,2756.643652
New Zealand,Mental disorders,2021,2743.082656
New Zealand,Musculoskeletal disorders,2017,2750.503282
New Zealand,Musculoskeletal disorders,2018,2759.18996
New Zealand,Musculoskeletal disorders,2019,2769.380287
New Zealand,Musculoskeletal disorders,2020,2752.454527
New Zealand,Musculoskeletal disorders,2021,2770.476117
New Zealand,Neglected tropical diseases and malaria,2017,4.861620832
New Zealand,Neglected tropical diseases and malaria,2018,4.77973785
New Zealand,Neglected tropical diseases and malaria,2019,4.739614601
New Zealand,Neglected tropical diseases and malaria,2020,4.699764881
New Zealand,Neglected tropical diseases and malaria,2021,4.675768269
New Zealand,Neoplasms,2017,4630.647052
New Zealand,Neoplasms,2018,4602.443697
New Zealand,Neoplasms,2019,4603.550469
New Zealand,Neoplasms,2020,4436.039712
New Zealand,Neoplasms,2021,4512.241015
New Zealand,Neurological disorders,2017,1844.781878
New Zealand,Neurological disorders,2018,1844.902611
New Zealand,Neurological disorders,2019,1852.10926
New Zealand,Neurological disorders,2020,1839.426625
New Zealand,Neurological disorders,2021,1868.106981
New Zealand,Nutritional deficiencies,2017,64.14403289
New Zealand,Nutritional deficiencies,2018,63.56696213
New Zealand,Nutritional deficiencies,2019,63.1025269
New Zealand,Nutritional deficiencies,2020,62.82004188
New Zealand,Nutritional deficiencies,2021,62.28984983
New Zealand,Other infectious diseases,2017,60.31393897
New Zealand,Other infectious diseases,2018,57.88090306
New Zealand,Other infectious diseases,2019,58.87922561
New Zealand,Other infectious diseases,2020,54.7612652
New Zealand,Other infectious diseases,2021,55.27797937
New Zealand,Other non-communicable diseases,2017,1485.81192
New Zealand,Other non-communicable diseases,2018,1470.565038
New Zealand,Other non-communicable diseases,2019,1487.097537
New Zealand,Other non-communicable diseases,2020,1460.202274
New Zealand,Other non-communicable diseases,2021,1476.520429
New Zealand,Respiratory infections and tuberculosis,2017,347.6922754
New Zealand,Respiratory infections and tuberculosis,2018,341.2008313
New Zealand,Respiratory infections and tuberculosis,2019,343.545025
New Zealand,Respiratory infections and tuberculosis,2020,285.3996308
New Zealand,Respiratory infections and tuberculosis,2021,294.0619579
New Zealand,Self-harm and interpersonal violence,2017,685.7562396
New Zealand,Self-harm and interpersonal violence,2018,675.4923834
New Zealand,Self-harm and interpersonal violence,2019,743.2505392
New Zealand,Self-harm and interpersonal violence,2020,630.8180102
New Zealand,Self-harm and interpersonal violence,2021,632.3202021
New Zealand,Sense organ diseases,2017,861.7938726
New Zealand,Sense organ diseases,2018,865.8678888
New Zealand,Sense organ diseases,2019,871.2790976
New Zealand,Sense organ diseases,2020,874.9601713
New Zealand,Sense organ diseases,2021,883.1214698
New Zealand,Skin and subcutaneous diseases,2017,609.5024787
New Zealand,Skin and subcutaneous diseases,2018,610.4694587
New Zealand,Skin and subcutaneous diseases,2019,611.4551508
New Zealand,Skin and subcutaneous diseases,2020,610.824359
New Zealand,Skin and subcutaneous diseases,2021,609.8923306
New Zealand,Substance use disorders,2017,630.8896215
New Zealand,Substance use disorders,2018,633.2105646
New Zealand,Substance use disorders,2019,638.1467403
New Zealand,Substance use disorders,2020,647.7303376
New Zealand,Substance use disorders,2021,664.0215663
New Zealand,Transport injuries,2017,608.9718645
New Zealand,Transport injuries,2018,600.4534453
New Zealand,Transport injuries,2019,604.27829
New Zealand,Transport injuries,2020,571.6535578
New Zealand,Transport injuries,2021,570.7354841
New Zealand,Unintentional injuries,2017,1915.226603
New Zealand,Unintentional injuries,2018,1881.974641
New Zealand,Unintentional injuries,2019,1893.352982
New Zealand,Unintentional injuries,2020,1829.230909
New Zealand,Unintentional injuries,2021,1843.031503
Nicaragua,Cardiovascular diseases,2017,2108.96825
